-32.058374,-32.067656,-32.064938,-32.06585,-32.068602,-32.074524,-32.073084,-32.074052,-32.069811,-32.068442,-32.071684,-32.073373,-32.077535,-32.076144,-32.072604,-32.073607,-32.064013,-32.055827,-32.07683,-32.074244,-32.077622,-32.079648,-32.073728,-32.07842,-32.081666,-32.065348,-32.056087,-32.054172,-32.07299,-32.061163,-32.075136,-32.074531,-32.078899,-32.071196,-32.074299,-32.0709,-32.062542,-32.082388,-32.064422,-32.076315,-32.020638,-32.040396,-32.011969,-31.642643,-31.609782,-31.582194,-31.108659
-32.06057,-32.067969,-32.063326,-32.067402,-32.070553,-32.07574,-32.073407,-32.073028,-32.069425,-32.069297,-32.071096,-32.079028,-32.076076,-32.075718,-32.073681,-32.076463,-32.067885,-32.056936,-32.078674,-32.074133,-32.079271,-32.077237,-32.074901,-32.076177,-32.081817,-32.063501,-32.057865,-32.05613,-32.075583,-32.059211,-32.072719,-32.075167,-32.078214,-32.072964,-32.078857,-32.073709,-32.065425,-32.082617,-32.061831,-32.076464,-32.01829,-32.03868,-32.012302,-31.657744,-31.617131,-31.590189,-31.079642
-32.058572,-32.064961,-32.064955,-32.062752,-32.069454,-32.074579,-32.07472,-32.070299,-32.066941,-32.068159,-32.071951,-32.074956,-32.077515,-32.075286,-32.071692,-32.075053,-32.066517,-32.059135,-32.074241,-32.071353,-32.076458,-32.077268,-32.073516,-32.078122,-32.081114,-32.063299,-32.057353,-32.050044,-32.075027,-32.060001,-32.074539,-32.074509,-32.079388,-32.072086,-32.075708,-32.070446,-32.06674,-32.081804,-32.061794,-32.076109,-32.020174,-32.039836,-32.011037,-31.641804,-31.629734,-31.589128,-31.069572
-32.06091,-32.063866,-32.065393,-32.062737,-32.067105,-32.075743,-32.071679,-32.069125,-32.068187,-32.06933,-32.070906,-32.074261,-32.076186,-32.073009,-32.071816,-32.075183,-32.064395,-32.060496,-32.07915,-32.07536,-32.077258,-32.080516,-32.07586,-32.078576,-32.081401,-32.065047,-32.060339,-32.047551,-32.076553,-32.061059,-32.073768,-32.077292,-32.077219,-32.074838,-32.075593,-32.072083,-32.068241,-32.083322,-32.063389,-32.074876,-32.01904,-32.04204,-32.013311,-31.649654,-31.626519,-31.580565,-31.069014
-32.060059,-32.062311,-32.066228,-32.064012,-32.068281,-32.075002,-32.072406,-32.069127,-32.069072,-32.066551,-32.071613,-32.073017,-32.074989,-32.071627,-32.074901,-32.073738,-32.065002,-32.059123,-32.078647,-32.074752,-32.077586,-32.079317,-32.074502,-32.080389,-32.080847,-32.063945,-32.056758,-32.049876,-32.075374,-32.063754,-32.072293,-32.076976,-32.078318,-32.07161,-32.080873,-32.067888,-32.070649,-32.085351,-32.06535,-32.075664,-32.020219,-32.040607,-32.012639,-31.64781,-31.632384,-31.584427,-31.056056
-32.062398,-32.064526,-32.065694,-32.062323,-32.069266,-32.072104,-32.071892,-32.069649,-32.071705,-32.069074,-32.068473,-32.074949,-32.075923,-32.071136,-32.073237,-32.071996,-32.066255,-32.058699,-32.081218,-32.076195,-32.079373,-32.079012,-32.074392,-32.077685,-32.079727,-32.063963,-32.057089,-32.05213,-32.076271,-32.063836,-32.07696,-32.078614,-32.078341,-32.074574,-32.078109,-32.068429,-32.069405,-32.084837,-32.064306,-32.075731,-32.018676,-32.037159,-32.013123,-31.645166,-31.625781,-31.575535,-31.064237
-32.060555,-32.064686,-32.064529,-32.061959,-32.068128,-32.073632,-32.072283,-32.072829,-32.07035,-32.068551,-32.073486,-32.074574,-32.076835,-32.073916,-32.070341,-32.073408,-32.066387,-32.059586,-32.078907,-32.074464,-32.077716,-32.079672,-32.072194,-32.077226,-32.08151,-32.065901,-32.06123,-32.053575,-32.075121,-32.063164,-32.07574,-32.07613,-32.075273,-32.074208,-32.077788,-32.072735,-32.070566,-32.081232,-32.06449,-32.075187,-32.020813,-32.039399,-32.013155,-31.664666,-31.637424,-31.576488,-31.029394
-32.060493,-32.067482,-32.065097,-32.064466,-32.069566,-32.074949,-32.076094,-32.070015,-32.066643,-32.067697,-32.073844,-32.074609,-32.074631,-32.074035,-32.072221,-32.074237,-32.065671,-32.060182,-32.076073,-32.07289,-32.077191,-32.077863,-32.078043,-32.07644,-32.081627,-32.06333,-32.057945,-32.05113,-32.075852,-32.06244,-32.077989,-32.078677,-32.079918,-32.07713,-32.077037,-32.070731,-32.068051,-32.081859,-32.064552,-32.074712,-32.019977,-32.037735,-32.012395,-31.675205,-31.6259,-31.577151,-31.086365
-32.058006,-32.067653,-32.06275,-32.064448,-32.064577,-32.074534,-32.072691,-32.070484,-32.066739,-32.069677,-32.072018,-32.074117,-32.078464,-32.074751,-32.070884,-32.070798,-32.065575,-32.056913,-32.076561,-32.076233,-32.077665,-32.07808,-32.076903,-32.078112,-32.084765,-32.064675,-32.055105,-32.049159,-32.077468,-32.053213,-32.075219,-32.077512,-32.081038,-32.076922,-32.07691,-32.068475,-32.06888,-32.079488,-32.062632,-32.074509,-32.020442,-32.040379,-32.01439,-31.663181,-31.631196,-31.580085,-31.037552
-32.061289,-32.067014,-32.065512,-32.065464,-32.067819,-32.075317,-32.071647,-32.07232,-32.066336,-32.067924,-32.070055,-32.077519,-32.079477,-32.073579,-32.073754,-32.075052,-32.063598,-32.056839,-32.076147,-32.072258,-32.076611,-32.078295,-32.074312,-32.077431,-32.083178,-32.067801,-32.057297,-32.051697,-32.078679,-32.060254,-32.073712,-32.074197,-32.078654,-32.073756,-32.079422,-32.068257,-32.069131,-32.080341,-32.062027,-32.079759,-32.017742,-32.03832,-32.013059,-31.662907,-31.621297,-31.569623,-31.065922
-32.061351,-32.06773,-32.065054,-32.0672,-32.068173,-32.073618,-32.075159,-32.071215,-32.066451,-32.06829,-32.071152,-32.074405,-32.074324,-32.075572,-32.075498,-32.073182,-32.063618,-32.057194,-32.076385,-32.074644,-32.07445,-32.077355,-32.073852,-32.073742,-32.084342,-32.068114,-32.057206,-32.047865,-32.079949,-32.063305,-32.079386,-32.076509,-32.07951,-32.074799,-32.081137,-32.069797,-32.069464,-32.082527,-32.06401,-32.079042,-32.019344,-32.039027,-32.00937,-31.665984,-31.626713,-31.581569,-31.059952
-32.060911,-32.064719,-32.06242,-32.064946,-32.068761,-32.07558,-32.073357,-32.071821,-32.068993,-32.070747,-32.069114,-32.075348,-32.075055,-32.071225,-32.074549,-32.070688,-32.066909,-32.06068,-32.075552,-32.076035,-32.076275,-32.075657,-32.071986,-32.077251,-32.083738,-32.064504,-32.056422,-32.05218,-32.077104,-32.065509,-32.078272,-32.080064,-32.078994,-32.071825,-32.078864,-32.073481,-32.066654,-32.084057,-32.063625,-32.080494,-32.019238,-32.039203,-32.0118,-31.648938,-31.622601,-31.572506,-31.022661
-32.062297,-32.064897,-32.062781,-32.062411,-32.06706,-32.072316,-32.07108,-32.071045,-32.066708,-32.06934,-32.070728,-32.077109,-32.077847,-32.072581,-32.07181,-32.070026,-32.06278,-32.06002,-32.07602,-32.076964,-32.075422,-32.075348,-32.075536,-32.079468,-32.083862,-32.072113,-32.056673,-32.050805,-32.076252,-32.064702,-32.075144,-32.079026,-32.078848,-32.074415,-32.08042,-32.073597,-32.0673,-32.084418,-32.064169,-32.080395,-32.019109,-32.041343,-32.012904,-31.661845,-31.604589,-31.569186,-31.027265
-32.060563,-32.065316,-32.064259,-32.064595,-32.066377,-32.07529,-32.072073,-32.069569,-32.062341,-32.06875,-32.070813,-32.072673,-32.07679,-32.073914,-32.072426,-32.072914,-32.063168,-32.06255,-32.076883,-32.074434,-32.076995,-32.075337,-32.075414,-32.076241,-32.083936,-32.074542,-32.055435,-32.053862,-32.076635,-32.064141,-32.075061,-32.07549,-32.082118,-32.074281,-32.078625,-32.074057,-32.069514,-32.082076,-32.062517,-32.07939,-32.021525,-32.040401,-32.011239,-31.677858,-31.623506,-31.566597,-31.050484
-32.058868,-32.064101,-32.063886,-32.064481,-32.066253,-32.077621,-32.07249,-32.070797,-32.063991,-32.068575,-32.070802,-32.072906,-32.078951,-32.072546,-32.071317,-32.073464,-32.065398,-32.057551,-32.077622,-32.07422,-32.077917,-32.078599,-32.072443,-32.077489,-32.082903,-32.068862,-32.057017,-32.052414,-32.076756,-32.064278,-32.078351,-32.070491,-32.078695,-32.07422,-32.078574,-32.074762,-32.067986,-32.084962,-32.064058,-32.079043,-32.019421,-32.040896,-32.012064,-31.660276,-31.634226,-31.568335,-31.032318
-32.060807,-32.068101,-32.068261,-32.064357,-32.065541,-32.074259,-32.075984,-32.07014,-32.068947,-32.06966,-32.07174,-32.071943,-32.07559,-32.076188,-32.069921,-32.071464,-32.066471,-32.060825,-32.078662,-32.07637,-32.078053,-32.078275,-32.075067,-32.075433,-32.081947,-32.069163,-32.058977,-32.05422,-32.073595,-32.065625,-32.075985,-32.075991,-32.076853,-32.074592,-32.076921,-32.073768,-32.067537,-32.085064,-32.062234,-32.079165,-32.02012,-32.037062,-32.01287,-31.667832,-31.618491,-31.568234,-31.090549
-32.0605,-32.064821,-32.065986,-32.063287,-32.063723,-32.075601,-32.072644,-32.072963,-32.067227,-32.070619,-32.073518,-32.07721,-32.076457,-32.072961,-32.072764,-32.071034,-32.063677,-32.060261,-32.077423,-32.077013,-32.07812,-32.079716,-32.073103,-32.077348,-32.083763,-32.067582,-32.057187,-32.04847,-32.074503,-32.06498,-32.079984,-32.080759,-32.074708,-32.075547,-32.078556,-32.075829,-32.070025,-32.08126,-32.060255,-32.080132,-32.020266,-32.038148,-32.013518,-31.671693,-31.637019,-31.564681,-31.041006
-32.061203,-32.063167,-32.064426,-32.060435,-32.063747,-32.07604,-32.072019,-32.071835,-32.06737,-32.069796,-32.072698,-32.07301,-32.071995,-32.072791,-32.071704,-32.068297,-32.065189,-32.059607,-32.078745,-32.076149,-32.077709,-32.077398,-32.075833,-32.075327,-32.07983,-32.066993,-32.055766,-32.053122,-32.076999,-32.064618,-32.074822,-32.078125,-32.07663,-32.07594,-32.079116,-32.075607,-32.069862,-32.083467,-32.059507,-32.07821,-32.02051,-32.039517,-32.012933,-31.672777,-31.632694,-31.560759,-31.060889
-32.058488,-32.066473,-32.064569,-32.065874,-32.064947,-32.073687,-32.073928,-32.071965,-32.071168,-32.068922,-32.073181,-32.073076,-32.074894,-32.070957,-32.0726,-32.070663,-32.065211,-32.060272,-32.07802,-32.073809,-32.076382,-32.0795,-32.072936,-32.074839,-32.082766,-32.074977,-32.054951,-32.049631,-32.074899,-32.065725,-32.074034,-32.07567,-32.074929,-32.077196,-32.076263,-32.078088,-32.067081,-32.083295,-32.06077,-32.080337,-32.018763,-32.038025,-32.012406,-31.671487,-31.631185,-31.572524,-31.049816
-32.060917,-32.065691,-32.064696,-32.063149,-32.063495,-32.073455,-32.073922,-32.068948,-32.066591,-32.070659,-32.073323,-32.071413,-32.074846,-32.070535,-32.074907,-32.074458,-32.066472,-32.057744,-32.077048,-32.074346,-32.078146,-32.079431,-32.073615,-32.0747,-32.08234,-32.075465,-32.055376,-32.051108,-32.078251,-32.069003,-32.077828,-32.07808,-32.076034,-32.073085,-32.078198,-32.077557,-32.069942,-32.086643,-32.06012,-32.077547,-32.018183,-32.039849,-32.012379,-31.656644,-31.641584,-31.57419,-31.046206
-32.061354,-32.064868,-32.065469,-32.06636,-32.063464,-32.07321,-32.072972,-32.070092,-32.067021,-32.070704,-32.073595,-32.071759,-32.074589,-32.072734,-32.074956,-32.071605,-32.065044,-32.05829,-32.075773,-32.07721,-32.080075,-32.080251,-32.073543,-32.075939,-32.084282,-32.075029,-32.056603,-32.051036,-32.075286,-32.066693,-32.076613,-32.077626,-32.074526,-32.072503,-32.075802,-32.074246,-32.069978,-32.086085,-32.061299,-32.081455,-32.01857,-32.038672,-32.012628,-31.660369,-31.648145,-31.566264,-31.042675
-32.062201,-32.064504,-32.066221,-32.068,-32.065439,-32.071481,-32.074161,-32.070938,-32.065704,-32.07096,-32.073942,-32.074465,-32.073648,-32.071786,-32.07062,-32.072838,-32.066857,-32.059886,-32.078347,-32.077313,-32.079654,-32.080748,-32.07431,-32.074066,-32.081865,-32.074335,-32.056626,-32.049518,-32.0761,-32.064435,-32.076018,-32.077866,-32.072895,-32.072412,-32.079262,-32.07856,-32.069946,-32.081695,-32.058907,-32.079676,-32.01999,-32.037891,-32.012844,-31.638667,-31.64002,-31.566206,-31.067694
-32.059821,-32.067552,-32.066695,-32.064652,-32.062358,-32.072809,-32.075938,-32.072907,-32.06919,-32.070375,-32.073225,-32.073991,-32.073083,-32.072746,-32.075185,-32.072571,-32.065733,-32.057937,-32.07781,-32.075792,-32.080774,-32.079213,-32.072247,-32.07297,-32.08261,-32.077134,-32.055557,-32.054109,-32.07445,-32.069259,-32.075084,-32.075628,-32.073667,-32.075103,-32.074012,-32.077111,-32.071913,-32.084924,-32.061245,-32.078734,-32.021449,-32.039064,-32.011237,-31.655088,-31.64739,-31.571781,-31.032359
-32.060969,-32.068064,-32.064156,-32.065664,-32.062887,-32.071793,-32.075627,-32.072945,-32.06947,-32.071322,-32.074445,-32.077636,-32.071245,-32.07482,-32.074713,-32.07523,-32.06774,-32.059029,-32.077158,-32.074749,-32.078923,-32.076874,-32.07364,-32.075225,-32.083237,-32.07451,-32.057702,-32.051851,-32.081008,-32.072484,-32.078812,-32.074385,-32.075495,-32.072314,-32.077568,-32.073968,-32.070402,-32.083862,-32.057429,-32.082085,-32.016508,-32.041626,-32.011537,-31.670219,-31.64175,-31.564758,-31.086202
-32.062805,-32.062619,-32.06738,-32.064893,-32.060916,-32.070953,-32.075184,-32.071735,-32.066949,-32.07021,-32.07292,-32.074685,-32.072356,-32.07246,-32.07333,-32.075202,-32.064733,-32.05908,-32.080611,-32.076988,-32.071839,-32.0799,-32.074511,-32.075798,-32.082785,-32.076013,-32.059199,-32.050928,-32.076428,-32.06735,-32.071555,-32.078309,-32.078167,-32.071174,-32.076541,-32.07743,-32.069201,-32.086399,-32.06088,-32.081385,-32.016848,-32.041586,-32.01216,-31.653373,-31.63006,-31.578654,-31.110558
-32.062213,-32.063584,-32.067008,-32.065327,-32.062549,-32.071993,-32.072944,-32.064996,-32.069226,-32.068538,-32.075096,-32.070593,-32.075529,-32.072956,-32.073944,-32.077416,-32.066347,-32.05881,-32.07847,-32.07396,-32.074552,-32.079771,-32.072413,-32.075976,-32.083106,-32.075759,-32.060302,-32.052898,-32.075731,-32.066656,-32.076575,-32.078215,-32.074333,-32.073367,-32.081586,-32.075058,-32.070245,-32.08314,-32.060256,-32.08245,-32.01649,-32.040701,-32.011355,-31.676879,-31.621797,-31.5784,-31.090455
-32.06011,-32.066457,-32.065219,-32.062393,-32.065133,-32.071817,-32.071359,-32.070621,-32.066419,-32.069669,-32.071349,-32.07297,-32.071804,-32.074887,-32.074135,-32.076285,-32.0661,-32.056593,-32.07258,-32.077493,-32.075482,-32.07867,-32.076334,-32.075018,-32.083168,-32.073515,-32.061075,-32.049702,-32.076334,-32.065392,-32.077765,-32.079214,-32.078419,-32.072386,-32.079229,-32.070813,-32.070373,-32.082449,-32.060318,-32.083356,-32.018129,-32.040882,-32.01384,-31.685077,-31.631025,-31.571612,-31.060331
-32.060173,-32.061741,-32.067396,-32.065455,-32.060464,-32.074958,-32.071427,-32.067639,-32.068196,-32.069227,-32.072969,-32.070272,-32.071192,-32.072056,-32.074602,-32.074708,-32.066515,-32.059292,-32.074716,-32.074784,-32.07923,-32.079468,-32.075434,-32.073989,-32.080935,-32.076262,-32.060232,-32.050323,-32.076988,-32.065292,-32.077086,-32.079399,-32.076268,-32.076061,-32.079304,-32.075847,-32.071572,-32.080727,-32.06149,-32.081955,-32.01699,-32.041754,-32.014583,-31.67933,-31.638651,-31.58351,-31.057762
-32.058474,-32.067286,-32.064521,-32.066049,-32.065149,-32.074787,-32.072147,-32.065117,-32.069917,-32.070239,-32.071529,-32.073663,-32.071009,-32.073616,-32.074623,-32.073482,-32.066649,-32.0585,-32.075742,-32.074081,-32.081271,-32.078027,-32.073796,-32.075435,-32.079799,-32.075889,-32.062761,-32.049867,-32.080749,-32.065945,-32.076325,-32.078036,-32.075236,-32.075243,-32.081859,-32.075804,-32.071553,-32.083415,-32.062578,-32.081798,-32.017323,-32.039901,-32.011273,-31.67893,-31.63834,-31.574946,-31.055014
-32.060026,-32.065855,-32.063227,-32.061105,-32.063989,-32.075153,-32.070894,-32.070541,-32.068295,-32.067936,-32.072542,-32.071949,-32.071422,-32.074528,-32.071497,-32.075532,-32.068112,-32.058234,-32.074883,-32.076327,-32.07679,-32.078644,-32.073899,-32.077716,-32.083035,-32.075053,-32.059903,-32.050273,-32.081666,-32.066898,-32.07668,-32.074921,-32.078245,-32.076032,-32.082857,-32.075174,-32.063225,-32.084411,-32.061429,-32.083058,-32.017925,-32.041568,-32.012334,-31.657381,-31.652058,-31.587218,-31.111945
-32.062865,-32.063449,-32.066036,-32.062952,-32.063254,-32.075381,-32.069484,-32.070596,-32.067743,-32.06863,-32.072671,-32.075878,-32.071621,-32.076797,-32.073281,-32.074733,-32.065075,-32.059438,-32.075229,-32.079073,-32.077529,-32.077741,-32.071597,-32.07267,-32.082616,-32.076256,-32.057276,-32.052985,-32.076242,-32.064418,-32.075432,-32.076368,-32.074937,-32.077618,-32.07849,-32.075924,-32.069317,-32.085967,-32.0647,-32.080878,-32.014982,-32.041383,-32.015619,-31.661245,-31.635584,-31.570979,-31.113113
-32.060454,-32.062482,-32.065428,-32.062539,-32.06433,-32.074153,-32.068058,-32.068241,-32.066948,-32.066289,-32.073304,-32.0739,-32.073021,-32.077476,-32.072357,-32.075979,-32.065846,-32.058053,-32.078881,-32.075433,-32.075179,-32.080175,-32.071222,-32.076338,-32.081301,-32.075442,-32.058803,-32.052107,-32.073982,-32.067509,-32.076555,-32.075791,-32.077754,-32.073375,-32.081017,-32.076514,-32.071681,-32.084027,-32.06346,-32.083923,-32.016328,-32.039702,-32.013392,-31.676985,-31.64329,-31.585822,-31.118424
-32.059561,-32.061907,-32.066839,-32.061438,-32.066754,-32.07557,-32.073084,-32.068012,-32.067055,-32.068837,-32.073092,-32.074955,-32.073179,-32.074414,-32.075494,-32.074119,-32.068377,-32.060097,-32.074823,-32.075728,-32.075052,-32.077698,-32.076279,-32.076731,-32.081229,-32.073069,-32.060173,-32.048503,-32.078885,-32.064949,-32.075689,-32.079622,-32.076619,-32.076265,-32.081936,-32.073324,-32.072194,-32.082388,-32.062891,-32.083303,-32.017988,-32.040158,-32.013342,-31.673802,-31.653829,-31.588008,-31.103863
-32.058497,-32.06274,-32.063894,-32.062419,-32.063392,-32.074458,-32.070157,-32.067216,-32.066521,-32.068433,-32.073616,-32.072223,-32.071265,-32.07302,-32.074572,-32.075694,-32.068368,-32.060554,-32.075587,-32.074129,-32.077729,-32.080758,-32.073395,-32.075406,-32.080987,-32.07363,-32.059352,-32.051747,-32.081119,-32.061544,-32.072515,-32.077441,-32.074076,-32.077022,-32.08183,-32.073157,-32.069815,-32.086254,-32.068873,-32.085183,-32.01919,-32.041862,-32.013145,-31.667423,-31.643586,-31.578743,-31.068843
-32.059355,-32.063905,-32.064413,-32.064378,-32.064975,-32.073809,-32.069306,-32.071233,-32.065536,-32.067586,-32.075194,-32.075344,-32.071343,-32.078084,-32.075147,-32.076979,-32.067792,-32.058785,-32.079742,-32.07509,-32.075725,-32.077523,-32.073516,-32.073938,-32.081154,-32.069431,-32.055778,-32.050467,-32.077459,-32.063479,-32.07556,-32.080385,-32.077375,-32.076322,-32.076972,-32.071154,-32.073359,-32.085414,-32.062977,-32.086647,-32.017098,-32.038483,-32.012682,-31.678619,-31.647221,-31.582039,-31.075601
-32.058012,-32.062512,-32.062745,-32.063212,-32.066257,-32.076645,-32.070059,-32.069125,-32.067862,-32.06988,-32.069732,-32.074769,-32.073867,-32.077654,-32.072724,-32.077078,-32.067274,-32.057687,-32.078637,-32.079869,-32.076485,-32.079498,-32.074274,-32.074246,-32.084145,-32.072344,-32.059127,-32.048893,-32.07544,-32.063323,-32.07444,-32.080307,-32.078104,-32.078897,-32.080672,-32.069381,-32.071584,-32.086437,-32.063389,-32.084239,-32.019191,-32.0393,-32.012288,-31.668178,-31.63893,-31.580259,-31.078915
-32.060885,-32.061031,-32.064578,-32.065568,-32.063225,-32.074401,-32.073538,-32.067501,-32.069638,-32.06752,-32.074766,-32.074842,-32.071314,-32.078826,-32.076263,-32.076587,-32.066607,-32.061629,-32.07942,-32.076146,-32.077094,-32.079196,-32.072065,-32.07527,-32.082263,-32.076558,-32.060447,-32.049849,-32.074022,-32.064459,-32.074446,-32.082248,-32.077989,-32.075833,-32.079331,-32.077278,-32.069339,-32.084777,-32.06372,-32.083672,-32.017793,-32.036215,-32.013563,-31.663416,-31.635917,-31.578406,-31.102046
-32.059305,-32.062302,-32.066036,-32.064506,-32.06389,-32.074036,-32.074992,-32.067934,-32.066189,-32.067864,-32.071255,-32.071568,-32.074031,-32.077519,-32.070526,-32.07563,-32.065493,-32.060872,-32.079664,-32.077104,-32.074141,-32.079356,-32.075122,-32.077685,-32.083229,-32.076372,-32.06085,-32.048564,-32.074358,-32.062706,-32.076647,-32.077184,-32.077288,-32.075144,-32.078728,-32.076812,-32.073805,-32.083267,-32.060271,-32.086281,-32.018215,-32.039619,-32.0124,-31.671794,-31.633792,-31.582815,-31.123006
-32.058386,-32.061734,-32.066649,-32.060738,-32.066408,-32.075259,-32.074041,-32.068208,-32.07035,-32.068398,-32.0736,-32.074237,-32.072146,-32.076664,-32.074316,-32.077201,-32.064691,-32.061512,-32.078378,-32.078267,-32.079393,-32.078733,-32.076908,-32.076193,-32.0813,-32.075071,-32.057865,-32.048192,-32.074587,-32.061978,-32.07549,-32.076995,-32.075923,-32.074121,-32.08103,-32.074096,-32.071832,-32.085051,-32.061774,-32.075187,-32.014357,-32.038534,-32.010721,-31.666822,-31.630445,-31.581788,-31.11833
