6.213999999999999773e+02,-3.534899950027465820e+00
6.214022999999999683e+02,-3.578299999237060547e+00
6.214047000000000480e+02,-3.562900066375732422e+00
6.214070000000000391e+02,-3.527899980545043945e+00
6.214094000000000051e+02,-3.451699972152709961e+00
6.214116999999999962e+02,-3.541199922561645508e+00
6.214140999999999622e+02,-3.550600051879882812e+00
6.214163999999999533e+02,-3.568099975585937500e+00
6.214188000000000329e+02,-3.531800031661987305e+00
6.214211000000000240e+02,-3.505100011825561523e+00
6.214234000000000151e+02,-3.529799938201904297e+00
6.214257999999999811e+02,-3.474100112915039062e+00
6.214280999999999722e+02,-3.610599994659423828e+00
6.214305000000000518e+02,-3.550400018692016602e+00
6.214328000000000429e+02,-3.532200098037719727e+00
6.214352000000000089e+02,-3.533499956130981445e+00
6.214375000000000000e+02,-3.528000116348266602e+00
6.214397999999999911e+02,-3.556499958038330078e+00
6.214421999999999571e+02,-3.493599891662597656e+00
6.214444999999999482e+02,-3.506900072097778320e+00
6.214469000000000278e+02,-3.520200014114379883e+00
6.214492000000000189e+02,-3.583100080490112305e+00
6.214515999999999849e+02,-3.475899934768676758e+00
6.214538999999999760e+02,-3.493299961090087891e+00
6.214561999999999671e+02,-3.525099992752075195e+00
6.214586000000000467e+02,-3.542000055313110352e+00
6.214609000000000378e+02,-3.503299951553344727e+00
6.214633000000000038e+02,-3.558099985122680664e+00
6.214655999999999949e+02,-3.472899913787841797e+00
6.214679999999999609e+02,-3.533499956130981445e+00
6.214702999999999520e+02,-3.493700027465820312e+00
6.214727000000000317e+02,-3.548500061035156250e+00
6.214750000000000227e+02,-3.455100059509277344e+00
6.214773000000000138e+02,-3.480099916458129883e+00
6.214796999999999798e+02,-3.581099987030029297e+00
6.214819999999999709e+02,-3.505399942398071289e+00
6.214844000000000506e+02,-3.571300029754638672e+00
6.214867000000000417e+02,-3.533099889755249023e+00
6.214891000000000076e+02,-3.414499998092651367e+00
6.214913999999999987e+02,-3.471800088882446289e+00
6.214937999999999647e+02,-3.462699890136718750e+00
6.214960999999999558e+02,-3.465800046920776367e+00
6.214983999999999469e+02,-3.536099910736083984e+00
6.215008000000000266e+02,-3.508800029754638672e+00
6.215031000000000176e+02,-3.521800041198730469e+00
6.215054999999999836e+02,-3.536099910736083984e+00
6.215077999999999747e+02,-3.473299980163574219e+00
6.215102000000000544e+02,-3.486500024795532227e+00
6.215125000000000455e+02,-3.545300006866455078e+00
6.215148000000000366e+02,-3.585500001907348633e+00
6.215172000000000025e+02,-3.555000066757202148e+00
6.215194999999999936e+02,-3.597700119018554688e+00
6.215218999999999596e+02,-3.490400075912475586e+00
6.215241999999999507e+02,-3.459500074386596680e+00
6.215266000000000304e+02,-3.562999963760375977e+00
6.215289000000000215e+02,-3.630399942398071289e+00
6.215312000000000126e+02,-3.534300088882446289e+00
6.215335999999999785e+02,-3.523200035095214844e+00
6.215358999999999696e+02,-3.493599891662597656e+00
6.215383000000000493e+02,-3.549900054931640625e+00
6.215406000000000404e+02,-3.492399930953979492e+00
6.215430000000000064e+02,-3.552200078964233398e+00
6.215452999999999975e+02,-3.504300117492675781e+00
6.215476999999999634e+02,-3.522799968719482422e+00
6.215499999999999545e+02,-3.532200098037719727e+00
6.215522999999999456e+02,-3.514800071716308594e+00
6.215547000000000253e+02,-3.473700046539306641e+00
6.215570000000000164e+02,-3.564100027084350586e+00
6.215593999999999824e+02,-3.553999900817871094e+00
6.215616999999999734e+02,-3.507800102233886719e+00
6.215641000000000531e+02,-3.414099931716918945e+00
6.215664000000000442e+02,-3.498600006103515625e+00
6.215688000000000102e+02,-3.441600084304809570e+00
6.215711000000000013e+02,-3.474699974060058594e+00
6.215733999999999924e+02,-3.457799911499023438e+00
6.215757999999999583e+02,-3.437200069427490234e+00
6.215780999999999494e+02,-3.532900094985961914e+00
6.215805000000000291e+02,-3.529900074005126953e+00
6.215828000000000202e+02,-3.505300045013427734e+00
6.215851999999999862e+02,-3.482100009918212891e+00
6.215874999999999773e+02,-3.481100082397460938e+00
6.215897999999999683e+02,-3.540199995040893555e+00
6.215922000000000480e+02,-3.484899997711181641e+00
6.215945000000000391e+02,-3.651700019836425781e+00
6.215969000000000051e+02,-3.488899946212768555e+00
6.215991999999999962e+02,-3.489700078964233398e+00
6.216015999999999622e+02,-3.546000003814697266e+00
6.216038999999999533e+02,-3.487900018692016602e+00
6.216061999999999443e+02,-3.531699895858764648e+00
6.216086000000000240e+02,-3.572900056838989258e+00
6.216109000000000151e+02,-3.452300071716308594e+00
6.216132999999999811e+02,-3.464499950408935547e+00
6.216155999999999722e+02,-3.499500036239624023e+00
6.216180000000000518e+02,-3.513799905776977539e+00
6.216203000000000429e+02,-3.522300004959106445e+00
6.216227000000000089e+02,-3.479500055313110352e+00
