6.095000000000000000e+02,-3.643579864501953125e+01
6.095019999999999527e+02,-3.640859985351562500e+01
6.095039000000000442e+02,-3.637110137939453125e+01
6.095058999999999969e+02,-3.633929824829101562e+01
6.095077999999999747e+02,-3.635419845581054688e+01
6.095098000000000411e+02,-3.632490158081054688e+01
6.095117000000000189e+02,-3.631859970092773438e+01
6.095136999999999716e+02,-3.643989944458007812e+01
6.095155999999999494e+02,-3.634820175170898438e+01
6.095176000000000158e+02,-3.638629913330078125e+01
6.095194999999999936e+02,-3.634469985961914062e+01
6.095214999999999463e+02,-3.636589813232421875e+01
6.095234000000000378e+02,-3.634500122070312500e+01
6.095253999999999905e+02,-3.641749954223632812e+01
6.095272999999999683e+02,-3.630720138549804688e+01
6.095293000000000347e+02,-3.632479858398437500e+01
6.095312000000000126e+02,-3.633810043334960938e+01
6.095331999999999653e+02,-3.632099914550781250e+01
6.095352000000000317e+02,-3.641189956665039062e+01
6.095371000000000095e+02,-3.648709869384765625e+01
6.095390999999999622e+02,-3.640050125122070312e+01
6.095410000000000537e+02,-3.636109924316406250e+01
6.095430000000000064e+02,-3.640190124511718750e+01
6.095448999999999842e+02,-3.630950164794921875e+01
6.095469000000000506e+02,-3.639310073852539062e+01
6.095488000000000284e+02,-3.640119934082031250e+01
6.095507999999999811e+02,-3.634820175170898438e+01
6.095526999999999589e+02,-3.633020019531250000e+01
6.095547000000000253e+02,-3.641719818115234375e+01
6.095566000000000031e+02,-3.637969970703125000e+01
6.095585999999999558e+02,-3.632109832763671875e+01
6.095605000000000473e+02,-3.639630126953125000e+01
6.095625000000000000e+02,-3.639319992065429688e+01
6.095644999999999527e+02,-3.627539825439453125e+01
6.095664000000000442e+02,-3.640739822387695312e+01
6.095683999999999969e+02,-3.643600082397460938e+01
6.095702999999999747e+02,-3.637730026245117188e+01
6.095723000000000411e+02,-3.640169906616210938e+01
6.095742000000000189e+02,-3.653329849243164062e+01
6.095761999999999716e+02,-3.638940048217773438e+01
6.095780999999999494e+02,-3.636989974975585938e+01
6.095801000000000158e+02,-3.639369964599609375e+01
6.095819999999999936e+02,-3.635210037231445312e+01
6.095839999999999463e+02,-3.635139846801757812e+01
6.095859000000000378e+02,-3.640439987182617188e+01
6.095878999999999905e+02,-3.638399887084960938e+01
6.095897999999999683e+02,-3.632440185546875000e+01
6.095918000000000347e+02,-3.640269851684570312e+01
6.095937999999999874e+02,-3.645520019531250000e+01
6.095956999999999653e+02,-3.639289855957031250e+01
